star_rating,user_id,review_id,text,restaurant_id,time_created
5,UymYmIGp45IraRxtW4KYbg,dkI3G8g-fvUwYmlNgbh5Jg,I really needed a couple pints of custard (just had oral surgery and smooth cold custard is very soothing) so I dropped by on my way back home from Allston....,tIcBn4PgxCPabDyueTthzg,2019-10-22 21:32:30
3,4-qeqjN2lgo0yzjYr-Of5Q,hJJsKLvdqGCQKFD1vO_H_A,Nothing special about frozen custard. Being that I never tried it before. As far as the business is concerned it is very clean and a welcome addition to...,tIcBn4PgxCPabDyueTthzg,2019-09-11 22:37:51
5,Qh68DF6nfDemaJznXluzUw,Ndzbz58J2F9ugNmsoC9ueA,"Conor's is a college classic. If you're looking for a local dive with something on tap for everyone, this is the place to be. The locals are loud, the food...",CFgiRwdrG5ENkguBsp2jJg,2018-05-04 18:04:47
3,hWDybu_KvYLSdEFzGrniTw,qvPiUfaZ3ZDqQaONb7q2Qw,"Underground watering hole in the Northeastern University neighborhood. Dart boards, plenty of tables, lots of bar grub on the menu and a selection of beers...",CFgiRwdrG5ENkguBsp2jJg,2018-07-07 07:14:21
3,mBUW9pLyf1fa3NyVJPtNMg,mcz0kn9JsCKgKc83Iq1Jjw,"Food here is as good as you'd expect when it comes to drunk comfort food next to a college campus. The nachos are actually just cool ranch Doritos which...",CFgiRwdrG5ENkguBsp2jJg,2018-09-19 16:53:32
5,wSFzvX5OZis3mh9H7h289A,exP-rQ8dM12juswL38eXKA,"When you come in here ask for Toni, she has the bestest customer service ever in life. Don't forget......Toni, Toni, Toni",sYTds-4udva4tjxjOToiCA,2020-03-10 20:35:25
4,0jFiKymwqrjQD-kqLMkadg,o50Qqgc9r5EuGd_qkdGcTw,"Food was decent and our sever was friendly. However he did go MIA for a little. I got the burger and tater tots. This is a great place to watch the games,...",sYTds-4udva4tjxjOToiCA,2019-12-12 17:50:51
1,vlg0rlwI_JiD8WVs90UhyA,NXRemQlOgxV-HyB5KYVrMw,If I could give a zero I would. I came here on my 30 minute lunch. I walked up to the bar and picked up a menu and waited for someone to take my order....,sYTds-4udva4tjxjOToiCA,2019-07-25 11:00:28
4,MnYfi2DODiZkLIwJFuwB2g,M4-8kq5d_2uldhq-DCo6nQ,"I think of Wit's End as a chill pub/cafe with a side of gaming.  I don't think their inventory has a lot of the ""epic"" strategy games that might take a...",V3gTJw0sjXvXKMRt3vCzmg,2019-12-28 18:59:27
4,kU1Ww8XdkUV4C9XCaEmKVg,G1qb5JBeXUmfkTsCe-9wTA,"Wit's End is a solid option for cocktails, beers, and elevated bar food that doesn't take a backseat to the drinks. There's lots of space, both at the bar...",V3gTJw0sjXvXKMRt3vCzmg,2020-01-04 05:52:51
1,0Q9jZV3nEe9OPsN0P7cEWg,1OkHNTtQq2RO8RgoMWB_kg,"I had a great meal here once, so I was excited to see that they were on DoorDash.  I ordered the same things I had eaten in the restaurant, but...",V3gTJw0sjXvXKMRt3vCzmg,2020-03-06 20:06:38
5,9hNcha5lEnczDslD43h--w,vLZ_zfCmV1nhjhpzQF2aGg,"Went here before the pandemic, and took advantage of the yelp coupon for a free mini sa do! The staff was super friendly and the sandwich a delicious snack!...",znkU8_QJ4Dksd8XUVjXBcg,2020-06-16 06:46:34
3,4K-zL1Af7vL2iTKu76LXPg,0nVBmvrUbp3hvWlXYWX3ug,"Wrapping up my first night in Boston, I decided to try this little place. I didn't know at the time, but Fuku is a NYC local chain. So its not true to...",znkU8_QJ4Dksd8XUVjXBcg,2020-02-12 11:00:18
3,vOdBayjWjQ1CBtxDDaaKtw,2sZ72yPzpJvExxfZOLnecA,I stopped by Fuku almost a year ago for a quick bite. I was impressed by their chicken bites because the five spices seasoning reminded me a bit of...,znkU8_QJ4Dksd8XUVjXBcg,2020-01-11 11:11:31
4,I8iITIOjYTNmPw9P2p-yLQ,PKRZDZCFoX-BHFHMG22jmQ,"Really enjoyed this place. We arrived at 8:30, right before the kitchen closed down at 9, and our really waiter was nice and seated us easily outside during...",5TsjdwNt10gxGChQtGGpdg,2020-07-14 13:38:00
4,w_WhvWqjxWHlk6O6usbN6A,O7ikQ-AW4uaTFXCY46EGZQ,"The hostess, waiter, and busboy were friendly, and Gaslight did a good job with cleanliness and social distancing. The menus are online - you take a...",5TsjdwNt10gxGChQtGGpdg,2020-07-19 14:46:30
4,A6gDy6VvbEg0V-6FznieuA,XJhi1k5N-8Fc9Ut8wtWYhw,"Somehow I had never been to the actual restaurant, but was glad to see they were available during Covid times through Caviar. The kale salad was a bit...",5TsjdwNt10gxGChQtGGpdg,2020-09-09 08:08:57
5,5kMii2JySygayQpyPBjqCA,PfPhwkmPxjOas2l6IaNJiw,Pre covid review: Came here for drinks but ended up getting their homemade veggie burger which was amazing. I don't say that lightly. I don't order a veggie...,YOzva5nTtkQhyPrHErGn7Q,2020-09-09 04:20:29
4,1Y0zsJSfWLkfDylH0X1yNQ,MPY4iuT7H9afjhyR4GDC1w,"In my last review, I noted the quality/flavor of shrimp and grits had gone down, and to the owner's credit, she contacted me to help identify and remedy the...",YOzva5nTtkQhyPrHErGn7Q,2020-06-12 14:23:37
5,emyUgPDScL7TMoRMVABLvw,i82QceBg7QnDe0AGZdZ-Lw,"Now one of my fave places in JP! The food is delicious. The fried chicken is AMAZING. The staff is great, and they're doing their best to keep everyone...",YOzva5nTtkQhyPrHErGn7Q,2020-07-24 13:44:52
5,0u6vhaaT02KdvryN3K9swA,D5w4a2z2FqH1R24LFqqHww,Their food is absolutely amazing; I highly recommend. The atmosphere is unbeatable and you're never bored while waiting for your food!,yx4IYpg9MGbrVqNdZwXX_A,2020-08-19 22:40:35
4,-WAFsUeDcwt3qxGMm6EDeA,cjgesq60HhgxOraqCM4gQA,"My go to brunch place in Kendall Square with a huge, creative menu chock full of delicious, hearty items you can't find anywhere else. They've got a number...",yx4IYpg9MGbrVqNdZwXX_A,2020-05-06 18:24:13
3,K5ig8HJiX1_F0p9a1iQHdg,w_eB7nGLRWo3DhH8-JcXLw,My boyfriend and I had be meaning to try this places for over a year so final we decided to go. We started with the some like it tot appetizer and the...,yx4IYpg9MGbrVqNdZwXX_A,2020-02-21 15:50:47
5,ERHxf4y90v1O3JlKljxiqg,2fJMVVx2PL-lCgFi8lfZzg,"CASH ONLY!!! I've walked by the Field a few times and heard about their patio in the back with outdoor seating in the summer (a rare thing in Cambridge!!)....",qhz_ypl5rVzP-sJ-7t6ctw,2020-02-15 05:48:20
4,Qto3hsXRm6007Y8nhc31wA,pCAgtLuuYJgA_-dHYnawZw,Right by Central Square. Cash only! Ton of ATMs around Central Square and they have an in-house ATM. Good Guinness! Pool tables at the back. A few TVs...,qhz_ypl5rVzP-sJ-7t6ctw,2020-02-09 06:56:03
5,aGhiCsetaOhFpQhAj-3o3w,wnwTKpO5qfAnmlF9KqR5TQ,"NOTE: This place is CASH ONLY. This place is a great spot to post up and watch some soccer. Been watching some World Cup here and the setup is fantastic....",qhz_ypl5rVzP-sJ-7t6ctw,2019-07-03 10:02:14
4,rcU7ysY41qGppbw4pQgjqg,mqdgIhKr0vLo10v4bvH9yg,"Ah, the Cantab. A forever-standing dive in Central with a legacy as long as its Chicken Slacks performance roster. I've had many a memory - most still...",AjUWObAduLvVOQU_HHI9iA,2019-07-02 19:26:41
4,z4QJhLcX3w0R5Gq316-e3w,ns0B3be_i6MByDmW1B8Jbw,"Awesome music. Honestly nothing much to show for other than that, but they've got some really awesome music. Also, cash only.",AjUWObAduLvVOQU_HHI9iA,2020-01-31 22:47:52
5,c2geUWhqsPNJ014wdywxKQ,bvnIvWbZvAwJsf3KUbHSJA,"Easily the nicest bar in the greater Boston area. Perfect for a sit-down, fine dining experience. Bring your date, bring your kids, bring your wife. 10/10...",AjUWObAduLvVOQU_HHI9iA,2019-09-04 06:00:27
5,0MwlcnEy8iTIcWS3THh1Mg,dRY4OEi6ny9IowC2CazrTg,"My boyfriend and I stopped here before a musical (pre COVID) we sat in the bar area and the food was so good, and the drinks made by Joe were fantastic! He...",kxSce-ipaV5GwiN8Ntq2rg,2020-08-16 07:22:27
5,UMEbUoHiHPA_NUJV6i3yrg,I5wO9NBpZsHu8B7je7xMPA,"By far one of the best dining experiences I've had in Boston. The service from the front door to the back of the house was phenomenal. The hostess and host...",kxSce-ipaV5GwiN8Ntq2rg,2019-12-16 14:58:54
1,SHwZvhK1hVH-bY7wS0k79w,wB02fA0AcX1DD9M_V2Fmlw,"Good riddance to a place that required a credit card to seat black customers, but only black customers.",kxSce-ipaV5GwiN8Ntq2rg,2020-10-06 15:10:01
5,LoIfLPvPfo3IAX2a4WIxUw,1-nRwP7j8YPEnMsRmFnHVA,"My partner and I just finished a DELICIOUS dinner at Dante, and the only thing better than the amazing homemade pasta and perfectly cooked filet mignon was...",0qdUCUn5GwS3PH5tJNuc-g,2020-01-03 21:44:38
4,7Pz_YJIwkBhuFT4Kc5aSAQ,BS9WOyjB3MmsxID_dD49PQ,I was here for a regional conference and this restaurant was part of the hotel. The service was very accommodating and the food was excellent. They were...,0qdUCUn5GwS3PH5tJNuc-g,2020-03-08 14:45:21
5,7qtB_42Sm0g7JjztukSA-Q,1TrSucpnEoY8RzVx7CyQiA,"Came here for a light pre-dinner snack. Has a great location and view right on the Charles river. Outdoor seating is nice, clean and spacious. Price is $20...",0qdUCUn5GwS3PH5tJNuc-g,2019-09-15 19:32:02
4,-gyMF41B910teLQOVGZnHQ,rmXmI_R0U46MakvgRbeK8w,The atmosphere is very inviting. Two toned brick walls. Wood and diamond plate floors. Very spacious. Plenty of indoor and outdoor sitting. Which presents...,AHaaxF5ERCuLDvcC6xnQJQ,2019-04-02 19:44:43
4,oPZbf9FnG3BNRsSk2JhUlQ,Kol8F3kfnzVOiJTYQ-TCFg,"Went to Pret with a friend for the first time today for lunch (just an easy block or two from my office), and I loved it! I actually had the Avocado Pine...",AHaaxF5ERCuLDvcC6xnQJQ,2020-02-26 16:56:12
4,8M4V1OPRJOjSj8bnSdr-uw,SDgb--VqvfBb7yjvv8It8A,"When I am in a hurry this tends to be my grab and go place. Salads, sandwiches, wraps and pots prepared daily. Prices tend to vary, you can get a sandwich...",AHaaxF5ERCuLDvcC6xnQJQ,2019-10-01 09:44:19
5,mJzjiHw_3ELd4eoBOq7h1g,xWTIDdPhHGpuRSSmtqaSUg,I am voting 5 stars for the croissants and my favorite pain au raisin!! I love how crunchy it is!! You never have to ask them to heat up because their...,N48l2ZQ_rGsQqCwUsQG7-w,2019-08-26 13:44:44
4,0h1chtgnLpNpVy4shz3FWw,nDyZm2g_EjAWUp75Kj518w,"I have mixed feelings about Pret because they offer delicious sandwiches and soups but their drinks are mediocre. My favorite thing to get is their caprese...",N48l2ZQ_rGsQqCwUsQG7-w,2019-07-07 18:32:44
5,hWDybu_KvYLSdEFzGrniTw,JEw0ZGZB-VuyRXfGQKkJCQ,"Every time I'm at a Pret in the US, I'm reminded of how much I really enjoyed these sandwich and coffee spots from my time in the UK. Friendly full service....",N48l2ZQ_rGsQqCwUsQG7-w,2018-05-26 09:50:16
5,hWDybu_KvYLSdEFzGrniTw,see6KW8sPPAzVeGhxymz2w,"Across the street from the Federal Reserve tower and South Station, this Pret gets a decent crowd for breakfast and for lunch. I stopped in for breakfast...",ft-u7hmJk2b-UPdZrL55fw,2018-11-10 17:31:08
4,WwulXySQN8t2hwqH_yWurA,UPZo4arBdaZ8C91BSh0s2Q,"Thai pudding, edamame in a cup, and yummy soups. Impressive! This place is the ultimate when it comes to midday snacks on the go. There's a lot of...",ft-u7hmJk2b-UPdZrL55fw,2016-06-09 15:18:11
5,Uqx5WKzW-MxMGQPrd5wXtA,IjxkGeN_opwbxFbc-3DHCA,coffee is so good! warm and comfortable!!!! best cafeteria in boston!!! The scene of outside is beautiful. Lots of power supply for people to use the laptop,ft-u7hmJk2b-UPdZrL55fw,2018-10-22 08:47:14
5,hWDybu_KvYLSdEFzGrniTw,LIZvpCeewDSjL3WuQ71XjA,"Much love for Pret A Manger, who I originally fell in love with during my time in the UK and I am especially pleased to see their continued expansion here...",WBNP3SdePh1YSTfVLjVKyw,2018-11-07 12:45:13
1,ndNOtyyXYD5_c6brQgnHMQ,1hPT98Bvk_OV7FC51Hjymg,"I used level up to pay for one drink. I was over charged and showed my emailed receipt for it but the ""manager"" insisted she double check her transactions...",WBNP3SdePh1YSTfVLjVKyw,2019-06-17 13:12:18
5,OZqO9EwwYTPtEJEGLiTL6w,ZvjNA9dRdWET9Y9kLNpSZg,I was pleasantly surprised at how delicious the grilled cheese was. They grill it up at the counter for you and I like to have mine double toasted. They are...,6Qqz3eQVLJDRELE2Grm-_w,2020-03-10 08:56:36
3,U9Ohqh3GIPI0xX34K77glA,NBGbgUWbVHGMs_8eqDW1dg,Right next to my work place. Their coffee and teas are great and actually cheaper than Starbucks. Sandwiches and wraps are nice too. great for quick...,6Qqz3eQVLJDRELE2Grm-_w,2019-06-02 19:05:51
5,zUKeZNu4tCG56xjwWH54Vw,QIYU3EP0ym_aErvIcM9SVA,"I thought NYC was bad, OMG how the HECK do you park in this town? I'm up early in the morning, I want to grab a nice hot coffee and a freshly made...",6Qqz3eQVLJDRELE2Grm-_w,2018-08-08 14:20:37
4,G-tY1q3HxyUZxVPGhoEHUQ,BhGNakZlIOqL0Uw4iB_3nA,"I really like Pret. A great addition to the LMA for a quick bite for breakfast or lunch, also a good place to set up with your laptop. The set-up...",6Oq2nV3z-DAlgCHp4bZuHg,2019-10-17 10:59:29
4,nJVS18mJIB1hCHq1YsFbUQ,N26ACLL5JRfnBDlmbtPHdw,"I love coming here to grab a quick bite of breakfast before I head to work! Most of the time, I am craving for something warm and filling that isn't a...",6Oq2nV3z-DAlgCHp4bZuHg,2018-02-01 09:46:26
4,zacONW61-GjaCF9h5_icgA,BItfHYfY87LVP10VBgM4hw,"Rounding up from 3.5 stahis is such a popular chain all over the UK, it's nice to see in Boston. However, it's not the worst. In the UK, they have sushi...",6Oq2nV3z-DAlgCHp4bZuHg,2018-03-25 18:37:01
4,yplADEOiHhmFGyCog6McqQ,dYZ7mlc-UrO_dywcYJrhxw,"Pros: -Chocolate brownie cookie. Get it! Cons: -Sometimes opens later than advertised on weekends  -Download the app and get occasional free...",Xka7oeVkX_ovx7WhdoedNA,2019-08-30 04:57:42
4,MLgfP1OtLeoXmUGrey8MPQ,-vTLpGPLm9K1J04d2wEc7A,"There are a bunch of cafes in the area, but if you're looking for a better tasting and not wallet-breaking cup of coffee, this is the place to go. A small...",Xka7oeVkX_ovx7WhdoedNA,2020-02-17 06:31:31
4,SlNmLgUoAA75Kr1_fLhm3A,uqi16YwRyFWyXWKOdqOaug,"Nice atmosphere. Kept clean. What more could you ask for? Came here to drink some tea, get some work done, and chill while waiting for a friend. The music...",Xka7oeVkX_ovx7WhdoedNA,2020-02-17 20:44:03
4,9gLzP_6EgX31bTVITnTm3w,Jy4A58sRKR9ZjmFDrJDbyQ,I came with my parents on a Thursday night. We dined in the main seating area upstairs. The restaurant was relatively quiet while we were there. There were...,nlnWODemnfzut10tzC5x3A,2019-12-29 14:43:49
4,anBbNeWd1-EmBV7JHiWZew,dRc0QhnySmlXkn-pypUIEg,Went for dinner with a group of 6 on Sunday night. We had a reservation and were seated right away. The waitress was attentive when getting drink and food...,nlnWODemnfzut10tzC5x3A,2019-12-18 04:37:59
4,5ctu-O-T2OeozZTCzbv47A,NfH1RHReeXBs4JNF7S2MsQ,Good place for business lunches. Always has space available and food is quite good. Usually just order salads here. Nice to add some protein on top. Usually...,nlnWODemnfzut10tzC5x3A,2019-11-04 19:32:30
5,tbtG9oHrPZFWmEmYp8joxg,OBNdLyZQniTJqALir-pssw,This is a charming coffee shop.  There is a nice selection of hot drinks and a decent breakfast menu.  I arrived at a time when it was very slow.  Many...,mJ6wNXXsc5ettMVhrLMv-Q,2020-01-28 08:39:13
4,nl8gWLDo6U6MjqzbBmE_9A,-YmVuJLfJJ8G7YlGHoX6ZA,"(a pre-Covid-19 experience) For lunch, I ordered up myself a Chicken Sandwich $8.10 (chicken, eggs, onions, tomatoes and greens) from Popover King on Canal...",mJ6wNXXsc5ettMVhrLMv-Q,2020-08-24 21:05:02
3,5kMii2JySygayQpyPBjqCA,n123h9aTpAVebFkzQy7qYA,"Pre covid review: I had the veggie ditty, not sure what I was getting myself into. I was almost sick from eating the whole thing, so I'm not sure if I'm to...",mJ6wNXXsc5ettMVhrLMv-Q,2020-06-17 04:06:50
5,8KsAhqVgM_R9VC9rE0Lq_w,Y6WaSAhmuT2ck5P2dhGj4A,"I don't know why people are not constantly trying to bust through the door of this place?!  Love the food (some of the best desserts in Greater Boston) and...",Nnz7GwVA51l5uCijP5UAHw,2018-08-07 19:06:24
4,TnTLXOWfdM2N7Qik23szfg,MWSP2IlQM4n8rheXdDEBoQ,Came here to meet up with a small group of friends for after-work drinks and maybe a bite or two to eat. The place wasn't too crowded for a Thursday night...,Nnz7GwVA51l5uCijP5UAHw,2019-07-23 09:34:00
4,9Le8PJe5d7-xlrW1S8w2iw,32XzKUEFogI96vEaAvGoQw,This four star review is based on one visit when I had the scallops. The preparation with lentils and root vegetables was about the best I can remember. I...,Nnz7GwVA51l5uCijP5UAHw,2020-02-28 19:58:54
5,PO_RbwcmOLLHppca-NHB7A,WEkMx0wxHvrupPm5RVijVQ,"O'Leary's is the classic hole in the wall on Beacon St in Brookline. The live music was always fun, and a great selection of food (incredible daily...",xjzA4zoZdTpDzENqdd_Plg,2020-06-30 08:48:52
5,mP6G_ESXdqsrSjCwJyizUQ,XgIMxj4vJfgIHDX5yNdtTg,Stopped in here for a beer and a shot before a concert. Nice cozy atmosphere. Typical pub setting.,xjzA4zoZdTpDzENqdd_Plg,2019-12-31 04:05:24
4,j9Z1dcoZrwn8Ul9JTnjjug,3w4uwk5ZEDcXxU32DLtnaA,Beer galore! I only came here for a drink and was not disappointed. This place is definitely a neighborhood staple and I could see myself coming back here...,xjzA4zoZdTpDzENqdd_Plg,2019-04-05 12:54:02
5,N0HN_E8lLS4B_w18FZhvWQ,Kr-pYkcyGxtFmo5HGOPIxg,"Decided on dinner from House of Siam on Wednesday, May 6th. Ordered vegetable triangles for an appetizer and drunken noodles while my partner ordered the...",rGEsouKJywKQLYmvD2H_1Q,2020-05-07 14:54:39
5,aPaNGT1lGDZjYhX_awKHSQ,qf0edN6PygCiVtiijv597g,"The food was good, the price was decent. The staff was very attentive and friendly.  Hit the spot for sure.  Thanks House if Siam.  Would definitely...",rGEsouKJywKQLYmvD2H_1Q,2020-09-06 18:17:01
4,HC5zLdut4caN1VPqxqRsMw,p9_K0jdMYFfqBP-xi9rxNg,My boyfriend and I were in the mood for Thai food and checked out House of Siam for the first time a couple weeks ago. We were pleasantly surprised! We...,rGEsouKJywKQLYmvD2H_1Q,2020-01-15 18:00:50
5,15ctt4Mkly7PxWnzcFSqIA,eiHwWol1WiwgJ4ijmw_GbA,This place is awesome!! If you're looking for a great night out with family and friends this is the place to go! The food is great- and the servers will...,Rjmow52esfT1_eI6tfCHDQ,2020-07-23 11:33:31
4,LCWy_erMRxzDv6SfnVxEAw,ewoXwf0h0LVgVGcVvWWiGg,Oh my goodness this place is a crack up! If you've never been to this Resturant buckle up and get ready. There's a reason they call this place Dick's....,Rjmow52esfT1_eI6tfCHDQ,2019-12-05 08:45:49
3,b3EJ82I-aep5pSFPwyVNTw,nETupj5WMHnaTY0h-T0nmQ,We checked out Dicks for my friends 23rd birthday and it was OK. I gave it more then a 2 because I was really really hungry and the food was decent. I was...,Rjmow52esfT1_eI6tfCHDQ,2019-05-02 06:01:35
4,ed9_B3BzUm3pIdepOMnM4A,fQ5JRIT0yQiYfq9S_phNtg,"Credit where credit is due: the Steakburger was delicious and the ""umami"" caramelized onions were a next level topping. The patty was perfectly shaped and...",y-GXo1JYDFQwObUXrpxjQg,2019-07-02 08:42:14
3,lf6xDzU3n5LvIMbFescYCg,bbMTG5zOY9aHAXKzW4bjzg,"I'll second the complaints about temperature- lukewarm with a cold bun? Turn up the heat and toast the fucking thing. I'm not a connoisseur of burgers so...",y-GXo1JYDFQwObUXrpxjQg,2020-09-05 13:44:38
3,zFVBIOECiSpDb-e1WZOFVw,CKB6Dkp-5iKMJNOgOgX4Bg,"I ordered a $16 ""Steak Burger"" at Craigie (from the owners of Craigie Main) and ended up paying close to $20 because of tax and a surprise tip request that...",y-GXo1JYDFQwObUXrpxjQg,2019-07-25 19:00:44
5,7UKU6Y1SQjHzG-U6PlgPsQ,_LuindIsQ3-HfSyvaL0GDg,"So sad. I think that they just closed permanently on 10/3.  Instagram post: Dear customers, Due to unforeseen circumstances, we have decided to close our...",uL7PDSmLxPPRMtFjENn9rQ,2020-10-03 11:52:14
5,Ffuvoy5M5oKXaeXk6Rkq9A,OPcDMcBIlHGO9PRyNU74tg,"After months of wanting to try Chic Chick, I finally had the chance to try it today and I gotta say I'm absolutely in love!! I am so glad I finally found a...",uL7PDSmLxPPRMtFjENn9rQ,2020-08-09 11:24:47
5,0JWA9o-1CRZdSkMUGhAX4w,Xn1pA5YxNXxgxMFVnUeJFA,I absolutely love ordering from Chic Chick. I live around the brighton-allston area and let me tell you how this small restaurant is absolutely giving the...,uL7PDSmLxPPRMtFjENn9rQ,2020-06-08 13:56:13
5,5nu3MCEOI3i4XYvZdoow2Q,D0Vi2D6HMlKu2DcIeXjJZg,"This place was great! Went with two of my friends from high school that I haven't seen in a while. I got the BBQ Bacon Burger cooked Medium Well, with fries...",mtG5TI0nPbrty2zf8Gz7Jg,2020-08-31 16:08:24
4,Ks0-5IYrRqNjVINL_eJg-g,5Bd6JsFc1TTd7MdSLhiJ4Q,"NIce brunch A group of us went for a Sunday brunch. The place wasn't very busy and we were seated immediately. The menu has a good range of breakfast and...",mtG5TI0nPbrty2zf8Gz7Jg,2020-03-08 13:48:00
4,iJ_sn6RfwO5unR9YgFTd4Q,M4S7Ilg4L_Oq75IXhTMeNw,Came here for the 1$ oysters on a Monday trivia night. We had a blast and the oysters were huge! I was very satisfied. We also tried the Korean Brussels...,mtG5TI0nPbrty2zf8Gz7Jg,2019-07-19 10:54:07
5,U5uq30J0cmZJ82tDuPeF_Q,jKc960JgfXJj5-At4-6A5Q,I think this is one of the best Korean food in town. The combination mealbox is amazing! You can have two different types of meats with three appetizers...,MRR_DEUfKIxWdnQJmzxWhA,2020-09-28 10:03:04
4,2Z0I9POv2N5p1_vOnCN9lw,hWELi4Gs1-Mmb-IwaYMOew,"The Korean dishes here are okay. Recently had a pajeon seafood pancake (large scallion pancake) and it was so so oily! There was some decent seafood inside,...",MRR_DEUfKIxWdnQJmzxWhA,2020-01-02 14:21:19
3,Hi10sGSZNxQH3NLyWSZ1oA,DUHiO-1PdGYBm2bqLP1BkA,"They don't even sell Miso! I was like Miso? No? They were like Miso? NO! The woman here has a bit of an attitude to say the least and the menu is pretty...",MRR_DEUfKIxWdnQJmzxWhA,2019-03-16 00:18:03
1,AWi_14zipQwNNVAUF6FBZg,znHDjJxScP1pxEk1uXt6KA,I ordered the Korean beef soup today... What a joke .. the picture online on the delivery app is misleading... The real product is no wear even 10% near it....,9ylWOjNH4ldduzaF0FFylA,2020-03-23 12:00:41
3,zd7TMvYKGyoSjxWsY3NE0A,7AilJrXR_Ai5QeQWV1I8Kw,"What is tonkatsu? Is this place the king? Some people thought it was a ramen spot, but it definitely does not sell tonkotsu ramen. I really wanted  to like...",9ylWOjNH4ldduzaF0FFylA,2020-01-22 10:11:08
5,JhzeplNq9csECkEmUWF8Pg,A0pReOaBSO_6OGVyoRwTPg,1 main dish+ Free 4 side dishes+ Free miso soup=the most decent meal ever you can get from a food court stall,9ylWOjNH4ldduzaF0FFylA,2020-02-06 20:59:57
5,NJVB1nGV1Fg-9xxAZ3gcWA,Vl4yvyVCnCtgQtChHhrh5Q,"Normally I don't go to healthy places like this l, but decided to go to this place after boxing to cleanse a little. I gotta say, it was actually quite...",AS6PcESp0vTPT53RDUFQiQ,2020-07-20 16:11:32
3,cMzVz_oAisEJrn5giYc77g,_77mGykjCrBybkn242ILOw,"Michele has been curious of this place for some time now and we're pretty big vegan/vegetarian eaters so we finally decided to give it a shot. Upon coming...",AS6PcESp0vTPT53RDUFQiQ,2020-01-01 22:56:07
5,Q8tw-IJT-saCIHJ4xQGjGA,llpAL09oWOpkc2SIzu21Ig,"I found this place in one of the blogs listed as one of the must try vegetarian restaurants in Boston and I Loved it! As usual, I took some time to decide...",AS6PcESp0vTPT53RDUFQiQ,2020-02-24 17:23:14
5,-hsfXvAvAZuGkm5JZTQ5Bw,O9SA3mAxHAzaDRtAoqkl_A,"I ordered a chocolate caramel cake a few days in advance for my friends' birthdays. My signal was terrible when I first called Brit Bakery, but they were...",wyNFqkgseU6yG969FSzO2Q,2020-06-13 12:56:12
4,yIXLkXiXdP7EvdLDKB3cxg,8V_O_cCZqz3jGrVQB0uxJw,"Cute bakery owned by Koreans who make simple cakes and pastries. I typically order their fresh cream cake pink wonderland 8"" strawberry filling for...",wyNFqkgseU6yG969FSzO2Q,2019-12-10 20:59:32
5,rssn2Dg-FMLPYeGc7XL1hQ,lubf4Qg3s5rodOfV1Ux7MA,I remember this used to be another bakery cafe and I was disappointed that I never got to try it. Not this time. My wife and I ordered a strawberry cream...,wyNFqkgseU6yG969FSzO2Q,2019-07-03 03:15:24
5,CQnEgae9-DkQC7dJIRaLgw,0n8QG490_snSileSETKR_g,"One of my favorite places to come spend an afternoon, optimally chatting with a friend. Their cheesecakes are phenomenal (creamy, a little pinch of salt,...",22o_VdMfKA1jjemWwbeujg,2019-08-07 14:22:20
1,MTSNVVrdNoC8E5nvKIj8dQ,1wSTLRvu8Hg2NazQjlEj1Q,I was here once - it has a great location. So why 1 star? Me and my girlfriend back then asked for lemonade. What we noticed was that the chef poured us...,22o_VdMfKA1jjemWwbeujg,2020-11-08 15:06:19
4,K5F_Ag9X28p63SLRvH0ytg,OtPYURqDUJ2yy79TbFHZIw,"When there is a help wanted sign posted outside, they truly mean it. I think there are only two staff members running this place, which is impressive....",22o_VdMfKA1jjemWwbeujg,2018-09-08 15:32:59
5,BIPHzxOIx8mW87aqO3UXIA,tldkcixp0v-UkihatZZS0Q,"The Harvard Sq location is currently one of the best locations for quality of food. Have been getting fisherman's platter for decades at various Legals....",hW7KINz9iwwmtuiDUNgoPw,2019-08-25 09:52:40
2,nCvovNc__ogbH7p7CKoAIw,RLqEn5GGPsHmy2i2C2mKcg,I decided to lower the star even more. Flew back home and saw there's legal seafood at Logan airport. Decided to get 2 cups of chowder to go. And it was...,hW7KINz9iwwmtuiDUNgoPw,2019-08-27 16:10:50
4,jqqB8hWF8kIrv2-qWt23xg,Jg6NKhRbQNkJcekaifrvyA,"Legal, despite being a franchise, is like super good. It's surprising because I think we are conditioned to think franchise food is subpar but Legal is a...",hW7KINz9iwwmtuiDUNgoPw,2019-08-17 12:19:53
4,nl8gWLDo6U6MjqzbBmE_9A,XRpL--6rFKgJOkJYAWOsjQ,"(Pre-COVID-19 experience) Battery Park was hopping with the after work crowd.  The bar side was rather packed, while the tables in the dining area to the...",uMQDgdKA1prI6NhjPo3Njg,2020-03-30 20:37:36
4,z-ILVwd_-m_DroCf7qSJgg,DOJ35768WHxc6HKrvoqzcg,"A colleague and I decided to check out Battery Park after arriving in Boston for business on a Thursday night.  We were looking for an easy, nearby sports...",uMQDgdKA1prI6NhjPo3Njg,2018-10-02 19:26:12
5,sk1-uJwpwJtM0yApZg6Jmg,fJnYADP-tVdq0f6QexKZnQ,"Stumbled upon this hidden gem on my lunch break today! The back patio reminds me of New York patios with the string lights, exposed brick, and city vibe....",uMQDgdKA1prI6NhjPo3Njg,2019-07-29 11:52:47
